JIMMY-CARTER,UX-108
RAZA-LONGKNIFE,UX-108
SMASHER-IV,UX-108
BANSHEE/SEAN-CASSIDY,UX-108
LILANDRA-NERAMANI-[S,UX-108
PROFESSOR-X/CHARLES,UX-108
NIGHTCRAWLER/KURT-WA,UX-108
DR.-PETER-CORBEAU,UX-108
MISTY-KNIGHT,UX-108
MENTOR-II,UX-108
ELECTRON,UX-108
WOLVERINE/LOGAN,UX-108
QUASAR-II,UX-108
JAHF,UX-108
CR'REEE,UX-108
WALDO,UX-108
COLOSSUS-II/PETER-RA,UX-108
THING/BENJAMIN-J.-GR,UX-108
HUMAN-TORCH/JOHNNY-S,UX-108
CH'OD,UX-108
DR.-JOHN-GREY,UX-108
TITAN,UX-108
CORSAIR,UX-108
CAPTAIN-AMERICA,UX-108
JEAN-DEWOLFF,IM-108
IRON-MAN/TONY-STARK,IM-108
MICHAEL-O'BRIEN,IM-108
IRON-MAN-III/EDDIE-M,IM-108
MADAME-MASQUE/GIULIE,IM-108
WRAITH,IM-108
ANT-MAN/DR.-HENRY-J.,IM-108
JACK-OF-HEARTS/JACK,IM-108
GROWING-MAN,IM-108
JASPER-SITWELL,IM-108
IRON-MAN-III/EDDIE-M,IM-109
GROWING-MAN,IM-109
MICHAEL-O'BRIEN,IM-109
ANT-MAN/DR.-HENRY-J.,IM-109
IRON-MAN/TONY-STARK,IM-109
CRIMSON-DYNAMO-V/DIM,IM-109
JEAN-DEWOLFF,IM-109
JACK-OF-HEARTS/JACK,IM-109
VANGUARD/NICOLAI-KRY,IM-109
MADAME-MASQUE/GIULIE,IM-109
JASPER-SITWELL,IM-109
DARKSTAR/LAYNIA-SERG,IM-109
ANT-MAN/DR.-HENRY-J.,CM-56
IRON-MAN/TONY-STARK,CM-56
CAPTAIN-MARVEL/CAPTA,CM-56
WONDER-MAN/SIMON-WIL,A-167
COL.-NICHOLAS--FURY,A-167
VISION,A-167
BEAST/HENRY-&HANK&-P,A-167
IRON-MAN/TONY-STARK,A-167
WASP/JANET-VAN-DYNE,A-167
THOR/DR.-DONALD-BLAK,A-167
NIGHTHAWK-II/KYLE-RI,A-167
MICHAEL-KORVAC,A-167
CARINA/CARINA-WALTER,A-167
PORCUPINE/ALEX-GENTR,A-167
ANT-MAN/DR.-HENRY-J.,A-167
CAPTAIN-AMERICA,A-167
SCARLET-WITCH/WANDA,A-167
THOR/DR.-DONALD-BLAK,A-168
SPIDER-MAN/PETER-PAR,A-168
SILVER-SURFER/NORRIN,A-168
IRON-MAN/TONY-STARK,A-168
DR.-STRANGE/STEPHEN,A-168
HENRY-PETER-GYRICH,A-168
MICHAEL-KORVAC,A-168
WONDER-MAN/SIMON-WIL,A-168
ANT-MAN/DR.-HENRY-J.,A-168
VISION,A-168
MARY--WATSON-PARKER,A-168
SCARLET-WITCH/WANDA,A-168
HAWK,A-168
TWO-GUN-KID,A-168
EDWIN--JARVIS,A-168
WASP/JANET-VAN-DYNE,A-168
CAPTAIN-MARVEL/CAPTA,A-168
CAPTAIN-AMERICA,A-168
CARINA/CARINA-WALTER,A-168
BEAST/HENRY-&HANK&-P,A-168
SUPREME-INTELLIGENCE,MSM-18
ANT-MAN/DR.-HENRY-J.,MSM-18
BINARY/CAROL-DANVERS,MSM-18
SCARLET-WITCH/WANDA,MSM-18
WASP/JANET-VAN-DYNE,MSM-18
WONDER-MAN/SIMON-WIL,MSM-18
VISION,MSM-18
MYSTIQUE/RAVEN-DARKH,MSM-18
DEATH-STALKER,DRSTR2-29
BEAST/HENRY-&HANK&-P,DRSTR2-29
WONG,DRSTR2-29
ANT-MAN/DR.-HENRY-J.,DRSTR2-29
NIGHTHAWK-II/KYLE-RI,DRSTR2-29
CLEA,DRSTR2-29
DR.-STRANGE/STEPHEN,DRSTR2-29
IRON-MAN/TONY-STARK,DRSTR2-29
BLACK-KNIGHT-V-STATU,DRSTR2-29
THING/BENJAMIN-J.-GR,M/TIO-39
DAREDEVIL/MATT-MURDO,M/TIO-39
VISION,M/TIO-39
THINKER,M/TIO-39
ANT-MAN/DR.-HENRY-J.,M/TIO-39
JOCASTA,A-170
HAWK,A-170
VISION,A-170
BEAST/HENRY-&HANK&-P,A-170
CRYSTAL-[INHUMAN],A-170
THOR/DR.-DONALD-BLAK,A-170
WONDER-MAN/SIMON-WIL,A-170
JUSTICE-II/VANCE-AST,A-170
NORMA-ASTROVIK,A-170
QUICKSILVER/PIETRO-M,A-170
EDWIN--JARVIS,A-170
IRON-MAN/TONY-STARK,A-170
WASP/JANET-VAN-DYNE,A-170
CAPTAIN-AMERICA,A-170
SCARLET-WITCH/WANDA,A-170
ANT-MAN/DR.-HENRY-J.,A-170
CAPTAIN-AMERICA,A-171
BEAST/HENRY-&HANK&-P,A-171
ULTRON,A-171
HAWK,A-171
JOCASTA,A-171
ANT-MAN/DR.-HENRY-J.,A-171
VISION,A-171
SCARLET-WITCH/WANDA,A-171
WONDER-MAN/SIMON-WIL,A-171
WASP/JANET-VAN-DYNE,A-171
THOR/DR.-DONALD-BLAK,A-171
BINARY/CAROL-DANVERS,A-171
IRON-MAN/TONY-STARK,A-171
TWO-GUN-KID,A-172
EDWIN--JARVIS,A-172
CRYSTAL-[INHUMAN],A-172
HAWK,A-172
HENRY-PETER-GYRICH,A-172
JOCASTA,A-172
COLLECTOR/TANELEER-T,A-172
WONDER-MAN/SIMON-WIL,A-172
CAPTAIN-AMERICA,A-172
WASP/JANET-VAN-DYNE,A-172
SCARLET-WITCH/WANDA,A-172
BINARY/CAROL-DANVERS,A-172
VISION,A-172
THOR/DR.-DONALD-BLAK,A-172
BLACK-PANTHER/T'CHAL,A-172
MICHAEL-KORVAC,A-172
ANT-MAN/DR.-HENRY-J.,A-172
IRON-MAN/TONY-STARK,A-172
QUICKSILVER/PIETRO-M,A-172
MOONDRAGON/HEATHER-D,A-172
BEAST/HENRY-&HANK&-P,A-172
BLACK-PANTHER/T'CHAL,M/TIO-40
THING/BENJAMIN-J.-GR,M/TIO-40
DAREDEVIL/MATT-MURDO,M/TIO-40
JOE-ROBERTSON,M/TIO-40
ANT-MAN/DR.-HENRY-J.,M/TIO-40
J.-JONAH-JAMESON,M/TIO-40
MARIA-HENCKEL,M/TIO-40
SCARLET-WITCH/WANDA,A-173
CAPTAIN-MARVEL/CAPTA,A-173
COLLECTOR/TANELEER-T,A-173
HERA/AUGUSTINE-JONES,A-173
HAWK,A-173
UATU,A-173
BLACK-PANTHER/T'CHAL,A-173
CARINA/CARINA-WALTER,A-173
ANT-MAN/DR.-HENRY-J.,A-173
ODIN-[ASGARDIAN],A-173
WONDER-MAN/SIMON-WIL,A-173
MICHAEL-KORVAC,A-173
HERCULES-[GREEK-GOD],A-173
WASP/JANET-VAN-DYNE,A-173
EDWIN--JARVIS,A-173
ZEUS,A-173
COL.-NICHOLAS--FURY,A-173
ETERNITY/ADAM-QADMON,A-173
JUSTICE-II/VANCE-AST,A-173
IRON-MAN/TONY-STARK,A-173
WHIZZER/ROBERT-L.-FR,A-173
THOR/DR.-DONALD-BLAK,A-173
CAPTAIN-AMERICA,A-173
BLACK-WIDOW/NATASHA,A-173
BLACK-PANTHER/T'CHAL,A-174
ANT-MAN/DR.-HENRY-J.,A-174
HERCULES-[GREEK-GOD],A-174
CAPTAIN-MARVEL/CAPTA,A-174
TWO-GUN-KID,A-174
VISION,A-174
CARINA/CARINA-WALTER,A-174
CAPTAIN-AMERICA,A-174
THOR/DR.-DONALD-BLAK,A-174
COLLECTOR/TANELEER-T,A-174
QUICKSILVER/PIETRO-M,A-174
MOONDRAGON/HEATHER-D,A-174
WONDER-MAN/SIMON-WIL,A-174
IRON-MAN/TONY-STARK,A-174
BLACK-WIDOW/NATASHA,A-174
MICHAEL-KORVAC,A-174
HAWK,A-174
SCARLET-WITCH/WANDA,A-174
WASP/JANET-VAN-DYNE,A-174
JOCASTA,A-174
HERCULES-[GREEK-GOD],A-175
BLACK-PANTHER/T'CHAL,A-175
BINARY/CAROL-DANVERS,A-175
VISION,A-175
THOR/DR.-DONALD-BLAK,A-175
CAPTAIN-MARVEL/CAPTA,A-175
WONDER-MAN/SIMON-WIL,A-175
JOCASTA,A-175
HAWK,A-175
SCARLET-WITCH/WANDA,A-175
QUICKSILVER/PIETRO-M,A-175
BLACK-WIDOW/NATASHA,A-175
CAPTAIN-AMERICA,A-175
COLLECTOR/TANELEER-T,A-175
EDWIN--JARVIS,A-175
TWO-GUN-KID,A-175
CARINA/CARINA-WALTER,A-175
WASP/JANET-VAN-DYNE,A-175
MOONDRAGON/HEATHER-D,A-175
MICHAEL-KORVAC,A-175
ANT-MAN/DR.-HENRY-J.,A-175
IRON-MAN/TONY-STARK,A-175
BINARY/CAROL-DANVERS,A-176
IRON-MAN/TONY-STARK,A-176
BLACK-PANTHER/T'CHAL,A-176
SCARLET-WITCH/WANDA,A-176
HAWK,A-176
HERCULES-[GREEK-GOD],A-176
CARINA/CARINA-WALTER,A-176
WASP/JANET-VAN-DYNE,A-176
CAPTAIN-MARVEL/CAPTA,A-176
THOR/DR.-DONALD-BLAK,A-176
MICHAEL-KORVAC,A-176
QUICKSILVER/PIETRO-M,A-176
MOONDRAGON/HEATHER-D,A-176
CAPTAIN-AMERICA,A-176
BLACK-WIDOW/NATASHA,A-176
WONDER-MAN/SIMON-WIL,A-176
JOCASTA,A-176
VISION,A-176
ANT-MAN/DR.-HENRY-J.,A-176
BINARY/CAROL-DANVERS,A-177
QUICKSILVER/PIETRO-M,A-177
THOR/DR.-DONALD-BLAK,A-177
UATU,A-177
MICHAEL-KORVAC,A-177
ETERNITY/ADAM-QADMON,A-177
CARINA/CARINA-WALTER,A-177
CAPTAIN-MARVEL/CAPTA,A-177
WASP/JANET-VAN-DYNE,A-177
VISION,A-177
HEIMDALL-[ASGARDIAN],A-177
HERCULES-[GREEK-GOD],A-177
SCARLET-WITCH/WANDA,A-177
IRON-MAN/TONY-STARK,A-177
WONDER-MAN/SIMON-WIL,A-177
ANT-MAN/DR.-HENRY-J.,A-177
HAWK,A-177
BLACK-PANTHER/T'CHAL,A-177
BLACK-WIDOW/NATASHA,A-177
JOCASTA,A-177
CAPTAIN-AMERICA,A-177
MOONDRAGON/HEATHER-D,A-177
ANT-MAN/DR.-HENRY-J.,KS
BLACK-PANTHER/T'CHAL,KS
HERCULES-[GREEK-GOD],KS
WASP/JANET-VAN-DYNE,KS
SCARLET-WITCH/WANDA,KS
CAPTAIN-MARVEL/CAPTA,KS
MICHAEL-KORVAC,KS
LORD-CHAOS,KS
THOR/DR.-DONALD-BLAK,KS
MOONDRAGON/HEATHER-D,KS
CAPTAIN-AMERICA,KS
WONDER-MAN/SIMON-WIL,KS
IRON-MAN/TONY-STARK,KS
MASTER-ORDER,KS
VISION,KS
BLACK-WIDOW/NATASHA,KS
DEATH,KS
QUICKSILVER/PIETRO-M,KS
CARINA/CARINA-WALTER,KS
HAWK,KS
JOCASTA,KS
BINARY/CAROL-DANVERS,KS
WHIZZER-III/JAMES-SA,A@-8
HYPERION-II,A@-8
THOR/DR.-DONALD-BLAK,A@-8
BLACK-PANTHER/T'CHAL,A@-8
DR.-STRANGE/STEPHEN,A@-8
THUNDRA,A@-8
HAWK,A@-8
BEAST/HENRY-&HANK&-P,A@-8
QUICKSILVER/PIETRO-M,A@-8
BINARY/CAROL-DANVERS,A@-8
ANT-MAN/DR.-HENRY-J.,A@-8
VISION,A@-8
SCARLET-WITCH/WANDA,A@-8
DR.-SPECTRUM-III/REV,A@-8
WONG,A@-8
CLEA,A@-8
IRON-MAN/TONY-STARK,A@-8
WASP/JANET-VAN-DYNE,A@-8
EDWIN--JARVIS,A@-8
DR.-SPECTRUM-II/DR.,A@-8
WONDER-MAN/SIMON-WIL,A@-8
CAPTAIN-AMERICA,A@-8
CAPTAIN-AMERICA,A-179
IRON-MAN/TONY-STARK,A-179
WASP/JANET-VAN-DYNE,A-179
WONDER-MAN/SIMON-WIL,A-179
STINGER-II,A-179
VISION,A-179
SCARLET-WITCH/WANDA,A-179
THOR/DR.-DONALD-BLAK,A-179
BLACK-PANTHER/T'CHAL,A-179
BEAST/HENRY-&HANK&-P,A-179
ANT-MAN/DR.-HENRY-J.,A-179
EDWIN--JARVIS,A-179
WASP/JANET-VAN-DYNE,GZILL-17
TIMOTHY-ALOYI-DUGAN,GZILL-17
JIMMY-WOO,GZILL-17
GABE-JONES,GZILL-17
ANT-MAN/DR.-HENRY-J.,GZILL-17
GABE-JONES,GZILL-23
TIMOTHY-ALOYI-DUGAN,GZILL-23
ANT-MAN/DR.-HENRY-J.,GZILL-23
CAPTAIN-AMERICA,GZILL-23
THOR/DR.-DONALD-BLAK,GZILL-23
J.-JONAH-JAMESON,GZILL-23
THING/BENJAMIN-J.-GR,GZILL-23
IRON-MAN/TONY-STARK,GZILL-23
JOE-ROBERTSON,GZILL-23
WASP/JANET-VAN-DYNE,GZILL-23
IRON-MAN/TONY-STARK,GZILL-24
J.-JONAH-JAMESON,GZILL-24
JOE-ROBERTSON,GZILL-24
JIMMY-WOO,GZILL-24
WASP/JANET-VAN-DYNE,GZILL-24
SPIDER-MAN/PETER-PAR,GZILL-24
GABE-JONES,GZILL-24
ANT-MAN/DR.-HENRY-J.,GZILL-24
THOR/DR.-DONALD-BLAK,GZILL-24
THING/BENJAMIN-J.-GR,GZILL-24
TIMOTHY-ALOYI-DUGAN,GZILL-24
SPIDER-MAN/PETER-PAR,M/TU-88
INVISIBLE-WOMAN/SUE,M/TU-88
MORGAN,M/TU-88
ANT-MAN/DR.-HENRY-J.,M/TU-88
WASP/JANET-VAN-DYNE,M/TU-88
JEAN-DEWOLFF,M/TU-88
FRANKLIN-B-RICHARDS,M/TU-88
ALICIA-REIS-MASTERS,M/TU-88
IRON-MAN/TONY-STARK,A-180
ANT-MAN/DR.-HENRY-J.,A-180
BEAST/HENRY-&HANK&-P,A-180
WASP/JANET-VAN-DYNE,A-180
WONDER-MAN/SIMON-WIL,A-180
SCARLET-WITCH/WANDA,A-180
STINGER-II,A-180
BLACK-PANTHER/T'CHAL,A-180
VISION,A-180
THOR/DR.-DONALD-BLAK,A-180
SCARLET-WITCH/WANDA,IM-114
UNICORN/MYLOS-MASARY,IM-114
BEAST/HENRY-&HANK&-P,IM-114
MADAME-MASQUE/GIULIE,IM-114
ARSENAL,IM-114
ANT-MAN/DR.-HENRY-J.,IM-114
VISION,IM-114
LUCHI-COUNT-NEFARIA,IM-114
CAPTAIN-AMERICA,IM-114
WONDER-MAN/SIMON-WIL,IM-114
IRON-MAN/TONY-STARK,IM-114
IRON-MAN/TONY-STARK,IM-115
LUCHI-COUNT-NEFARIA,IM-115
MADAME-MASQUE/GIULIE,IM-115
SCARLET-WITCH/WANDA,IM-115
JASON-BEERE,IM-115
APE-MAN/GORDON-MONK,IM-115
VISION,IM-115
CAPTAIN-AMERICA,IM-115
ANT-MAN/DR.-HENRY-J.,IM-115
CAT-MAN/HORGAN,IM-115
BEAST/HENRY-&HANK&-P,IM-115
UNICORN/MYLOS-MASARY,IM-115
FROG-MAN/FROG-LE-BLA,IM-115
BIRD-MAN/HENRY-HAWK,IM-115
WASP/JANET-VAN-DYNE,IM-115
WONDER-MAN/SIMON-WIL,IM-115
BLACK-PANTHER/T'CHAL,A-181
HERCULES-[GREEK-GOD],A-181
ANT-MAN/DR.-HENRY-J.,A-181
BEAST/HENRY-&HANK&-P,A-181
MOONDRAGON/HEATHER-D,A-181
HENRY-PETER-GYRICH,A-181
CAPTAIN-AMERICA,A-181
ANT-MAN-II/SCOTT-HAR,A-181
WONDER-MAN/SIMON-WIL,A-181
DJANGO-MAXIMOFF,A-181
EDWIN--JARVIS,A-181
SCARLET-WITCH/WANDA,A-181
HAWK,A-181
THOR/DR.-DONALD-BLAK,A-181
JOCASTA,A-181
BINARY/CAROL-DANVERS,A-181
QUICKSILVER/PIETRO-M,A-181
VISION,A-181
BLACK-WIDOW/NATASHA,A-181
CAPTAIN-MARVEL/CAPTA,A-181
WASP/JANET-VAN-DYNE,A-181
IRON-MAN/TONY-STARK,A-181
DJANGO-MAXIMOFF,A-182
WASP/JANET-VAN-DYNE,A-182
HENRY-PETER-GYRICH,A-182
JOCASTA,A-182
QUICKSILVER/PIETRO-M,A-182
WONDER-MAN/SIMON-WIL,A-182
HAWK,A-182
CAPTAIN-AMERICA,A-182
MR.-DOLL/NATHAN-DOLL,A-182
VISION,A-182
ANT-MAN/DR.-HENRY-J.,A-182
IRON-MAN/TONY-STARK,A-182
BEAST/HENRY-&HANK&-P,A-182
THOR/DR.-DONALD-BLAK,A-182
SCARLET-WITCH/WANDA,A-182
ERICA-SONDHEIM,M/PRM-48
ANT-MAN-II/SCOTT-HAR,M/PRM-48
ANT-MAN/DR.-HENRY-J.,M/PRM-48
HAWK,A@-9
CAPTAIN-AMERICA,A@-9
HENRY-PETER-GYRICH,A@-9
ANT-MAN/DR.-HENRY-J.,A@-9
SCARLET-WITCH/WANDA,A@-9
IRON-MAN/TONY-STARK,A@-9
THOR/DR.-DONALD-BLAK,A@-9
VISION,A@-9
WONDER-MAN/SIMON-WIL,A@-9
BEAST/HENRY-&HANK&-P,A@-9
ARSENAL,A@-9
EDWIN--JARVIS,A@-9
SCARLET-WITCH/WANDA,A-189
FALCON/SAM-WILSON,A-189
DEATHBIRD-[SHI'AR],A-189
VISION,A-189
JOCASTA,A-189
THOR/DR.-DONALD-BLAK,A-189
WONDER-MAN/SIMON-WIL,A-189
REDWING,A-189
HAWK,A-189
EDWIN--JARVIS,A-189
HENRY-PETER-GYRICH,A-189
CAPTAIN-AMERICA,A-189
IRON-MAN/TONY-STARK,A-189
ANT-MAN/DR.-HENRY-J.,A-189
BEAST/HENRY-&HANK&-P,A-189
OMEGA-II,DEF-78
NIGHTHAWK-II/KYLE-RI,DEF-78
ANT-MAN/DR.-HENRY-J.,DEF-78
PARALYZER,DEF-78
CLEA,DEF-78
OCCULT,DEF-78
CRUCIBLE/BYRON-CALLE,DEF-78
SUB-MARINER/NAMOR-MA,DEF-78
MOONDRAGON/HEATHER-D,DEF-78
SLITHER,DEF-78
DR.-STRANGE/STEPHEN,DEF-78
SISTER-BARB-NORRISS,DEF-78
WASP/JANET-VAN-DYNE,DEF-78
HELLCAT/PATSY-WALKER,DEF-78
METEORITE,DEF-78
RICHARD-RORY,DEF-78
WONG,DEF-78
HULK/DR.-ROBERT-BRUC,DEF-78
SUB-MARINER/NAMOR-MA,DEF-79
HELLCAT/PATSY-WALKER,DEF-79
METEORITE,DEF-79
ANT-MAN/DR.-HENRY-J.,DEF-79
NIGHTHAWK-II/KYLE-RI,DEF-79
SLITHER,DEF-79
OCCULT,DEF-79
MANDRILL/HENSLEY-FAR,DEF-79
PARALYZER,DEF-79
SISTER-BARB-NORRISS,DEF-79
WASP/JANET-VAN-DYNE,DEF-79
HULK/DR.-ROBERT-BRUC,DEF-79
DR.-STRANGE/STEPHEN,DEF-79
CRUCIBLE/BYRON-CALLE,DEF-79
HELLCAT/PATSY-WALKER,DEF-80
SLITHER,DEF-80
ANT-MAN/DR.-HENRY-J.,DEF-80
PARALYZER,DEF-80
CRUCIBLE/BYRON-CALLE,DEF-80
NIGHTHAWK-II/KYLE-RI,DEF-80
OCCULT,DEF-80
METEORITE,DEF-80
SISTER-BARB-NORRISS,DEF-80
HULK/DR.-ROBERT-BRUC,DEF-80
CLEA,DEF-80
SUB-MARINER/NAMOR-MA,DEF-80
WASP/JANET-VAN-DYNE,DEF-80
DR.-STRANGE/STEPHEN,DEF-80
HELLCAT/PATSY-WALKER,DEF-81
WASP/JANET-VAN-DYNE,DEF-81
ANT-MAN/DR.-HENRY-J.,DEF-81
HULK/DR.-ROBERT-BRUC,DEF-81
SISTER-BARB-NORRISS,DEF-81
DR.-STRANGE/STEPHEN,DEF-81
NIGHTHAWK-II/KYLE-RI,DEF-81
SUB-MARINER/NAMOR-MA,DEF-81
HENRY-PETER-GYRICH,A-192
CAPTAIN-AMERICA,A-192
VISION,A-192
FALCON/SAM-WILSON,A-192
BINARY/CAROL-DANVERS,A-192
SCARLET-WITCH/WANDA,A-192
INFERNO-II/JOSEPH-CO,A-192
ANT-MAN/DR.-HENRY-J.,A-192
WONDER-MAN/SIMON-WIL,A-192
IRON-MAN/TONY-STARK,A-192
BEAST/HENRY-&HANK&-P,A-192
EDWIN--JARVIS,A-192
WASP/JANET-VAN-DYNE,A-192
BINARY/CAROL-DANVERS,A-195
WONDER-MAN/SIMON-WIL,A-195
BEAST/HENRY-&HANK&-P,A-195
VISION,A-195
ANT-MAN/DR.-HENRY-J.,A-195
IRON-MAN/TONY-STARK,A-195
WASP/JANET-VAN-DYNE,A-195
CAPTAIN-AMERICA,A-195
JOCASTA,A-195
ANT-MAN-II/SCOTT-HAR,A-195
TASKMASTER,A-195
CAPTAIN-AMERICA,A-196
JOCASTA,A-196
VISION,A-196
WONDER-MAN/SIMON-WIL,A-196
ANT-MAN/DR.-HENRY-J.,A-196
TASKMASTER,A-196
WASP/JANET-VAN-DYNE,A-196
BEAST/HENRY-&HANK&-P,A-196
ANT-MAN-II/SCOTT-HAR,A-196
BINARY/CAROL-DANVERS,A-196
IRON-MAN/TONY-STARK,A-196
BEAST/HENRY-&HANK&-P,A-197
CAPTAIN-AMERICA,A-197
ANT-MAN-II/SCOTT-HAR,A-197
JOCASTA,A-197
ANT-MAN/DR.-HENRY-J.,A-197
EDWIN--JARVIS,A-197
WASP/JANET-VAN-DYNE,A-197
WONDER-MAN/SIMON-WIL,A-197
RED-RONIN,A-197
BINARY/CAROL-DANVERS,A-197
VISION,A-197
SCARLET-WITCH/WANDA,A-197
IRON-MAN/TONY-STARK,A-197
COL.-NICHOLAS--FURY,A-198
VISION,A-198
HAWK,A-198
IRON-MAN/TONY-STARK,A-198
BINARY/CAROL-DANVERS,A-198
SCARLET-WITCH/WANDA,A-198
WASP/JANET-VAN-DYNE,A-198
WONDER-MAN/SIMON-WIL,A-198
ANT-MAN/DR.-HENRY-J.,A-198
JOCASTA,A-198
RED-RONIN,A-198
CAPTAIN-AMERICA,A-198
BEAST/HENRY-&HANK&-P,A-198
IRON-MAN/TONY-STARK,A-199
THOR/DR.-DONALD-BLAK,A-199
WASP/JANET-VAN-DYNE,A-199
BINARY/CAROL-DANVERS,A-199
WONDER-MAN/SIMON-WIL,A-199
CAPTAIN-AMERICA,A-199
VISION,A-199
SCARLET-WITCH/WANDA,A-199
COL.-NICHOLAS--FURY,A-199
JOCASTA,A-199
ANT-MAN/DR.-HENRY-J.,A-199
BEAST/HENRY-&HANK&-P,A-199
RED-RONIN,A-199
EDWIN--JARVIS,A-199
HAWK,A-199
WASP/JANET-VAN-DYNE,A-200
VISION,A-200
WONDER-MAN/SIMON-WIL,A-200
SCARLET-WITCH/WANDA,A-200
BINARY/CAROL-DANVERS,A-200
MARIE-ANTOINETTE,A-200
BEAST/HENRY-&HANK&-P,A-200
THOR/DR.-DONALD-BLAK,A-200
MARCUS-IMMORTUS,A-200
CAPTAIN-AMERICA,A-200
EDWIN--JARVIS,A-200
ANT-MAN/DR.-HENRY-J.,A-200
PHARAOH-RAMA-TUT,A-200
HAWK,A-200
JOCASTA,A-200
IRON-MAN/TONY-STARK,A-200
RAVONNA-LEXUS-RENSLA,A-200
CAPTAIN-AMERICA,A-201
ANT-MAN/DR.-HENRY-J.,A-201
WONDER-MAN/SIMON-WIL,A-201
EDWIN--JARVIS,A-201
THOR/DR.-DONALD-BLAK,A-201
BAMBI-ARBOGAST,A-201
IRON-MAN/TONY-STARK,A-201
SCARLET-WITCH/WANDA,A-201
WASP/JANET-VAN-DYNE,A-201
BEAST/HENRY-&HANK&-P,A-201
HAWK,A-201
JOCASTA,A-201
VISION,A-201
ICEMAN/ROBERT-BOBBY,BIZADV-27/2
LIEUTENANT-D'ANGELO,BIZADV-27/2
ANT-MAN/DR.-HENRY-J.,BIZADV-27/2
WASP/JANET-VAN-DYNE,BIZADV-27/2
HUMAN-TORCH/JOHNNY-S,H@-11
THOR/DR.-DONALD-BLAK,H@-11
WASP/JANET-VAN-DYNE,H@-11
INVISIBLE-WOMAN/SUE,H@-11
MR.-FANTASTIC/REED-R,H@-11
WONDER-MAN/SIMON-WIL,H@-11
HULK/DR.-ROBERT-BRUC,H@-11
JOCASTA,H@-11
BEAST/HENRY-&HANK&-P,H@-11
VISION,H@-11
CAPTAIN-AMERICA,H@-11
LEADER/SAM-STERNS,H@-11
ANT-MAN/DR.-HENRY-J.,H@-11
THING/BENJAMIN-J.-GR,H@-11
IRON-MAN/TONY-STARK,H@-11
DR.-STRANGE/STEPHEN,H@-11
FRANKLIN-B-RICHARDS,H@-11
SPIDER-MAN/PETER-PAR,H@-11
CAPTAIN-AMERICA,A-212
WASP/JANET-VAN-DYNE,A-212
IRON-MAN/TONY-STARK,A-212
TIGRA/GREER-NELSON,A-212
ANT-MAN/DR.-HENRY-J.,A-212
THOR/DR.-DONALD-BLAK,A-212
EDWIN--JARVIS,A-212
THOR/DR.-DONALD-BLAK,A-213
ANT-MAN/DR.-HENRY-J.,A-213
WASP/JANET-VAN-DYNE,A-213
TIGRA/GREER-NELSON,A-213
CAPTAIN-AMERICA,A-213
EDWIN--JARVIS,A-213
IRON-MAN/TONY-STARK,A-213
CAPTAIN-AMERICA,A-217
EGGHEAD/PROF.-ELIHAS,A-217
TRIXIE-TRISH-STARR,A-217
THOR/DR.-DONALD-BLAK,A-217
EDWIN--JARVIS,A-217
IRON-MAN/TONY-STARK,A-217
WASP/JANET-VAN-DYNE,A-217
ANT-MAN/DR.-HENRY-J.,A-217
FABIAN-STANKOWICZ,A-217
BAMBI-ARBOGAST,A-217
IRON-MAN/TONY-STARK,A-222
ANT-MAN/DR.-HENRY-J.,A-222
SHE-HULK/JENNIFER-WA,A-222
EGGHEAD/PROF.-ELIHAS,A-222
CAPTAIN-AMERICA,A-222
HAWK,A-222
TIGER-SHARK/TODD-ARL,A-222
ANT-MAN-II/SCOTT-HAR,A-222
THOR/DR.-DONALD-BLAK,A-222
WASP/JANET-VAN-DYNE,A-222
EDWIN--JARVIS,A-222
WHIRLWIND/DAVID-CANN,A-222
MOONSTONE-II/KARLA-S,A-222
SCORPION/MACDONALD-G,A-222
ANT-MAN-II/SCOTT-HAR,A-224
HAWK,A-224
EGGHEAD/PROF.-ELIHAS,A-224
THOR/DR.-DONALD-BLAK,A-224
IRON-MAN/TONY-STARK,A-224
IRON-MAN-IV/JAMES-R.,A-224
SHE-HULK/JENNIFER-WA,A-224
WASP/JANET-VAN-DYNE,A-224
ANT-MAN/DR.-HENRY-J.,A-224
CAPTAIN-AMERICA,A-224
MOONSTONE-II/KARLA-S,A-228
TIGER-SHARK/TODD-ARL,A-228
IRON-MAN/TONY-STARK,A-228
ANT-MAN/DR.-HENRY-J.,A-228
WASP/JANET-VAN-DYNE,A-228
VISION,A-228
CAPTAIN-MARVEL-II/MO,A-228
RADIOACTIVE-MAN/DR.,A-228
SCARLET-WITCH/WANDA,A-228
HAWK,A-228
BEETLE/ABNER-RONALD,A-228
SHOCKER/HERMAN-SCHUL,A-228
SHE-HULK/JENNIFER-WA,A-228
CAPTAIN-AMERICA,A-228
EGGHEAD/PROF.-ELIHAS,A-228
CLARK-KENT,A-228
THOR/DR.-DONALD-BLAK,A-228
WASP/JANET-VAN-DYNE,A-229
SHOCKER/HERMAN-SCHUL,A-229
HAWK,A-229
CAPTAIN-MARVEL-II/MO,A-229
CAPTAIN-AMERICA,A-229
ANT-MAN-II/SCOTT-HAR,A-229
EGGHEAD/PROF.-ELIHAS,A-229
THOR/DR.-DONALD-BLAK,A-229
EDWIN--JARVIS,A-229
BEETLE/ABNER-RONALD,A-229
TIGER-SHARK/TODD-ARL,A-229
